Day_GC,O2_mmol_hr,CH4_mmol_hr,Day_OD,CDW_g,Formate_umolar
8.351912037,0.952867433,0.920188787,,,
8.364030093,0.948443377,0.92013545,,,
8.376194444,0.952563469,0.921213449,,,
8.388289352,0.948399402,0.920807957,,,
8.400453704,0.952382021,0.922845515,,,
8.412548611,0.951988259,0.922417567,,,
8.424724537,0.950877788,0.919860858,,,
8.436831019,0.947089975,0.921216093,,,
8.449006944,0.950860957,0.922360451,,,
8.461136574,0.952750231,0.92333405,,,
8.473277778,0.948920437,0.922561903,,,
8.485418981,0.950329096,0.922746839,,,
8.497571759,0.951799384,0.921516385,,,
8.509701389,0.95047122,0.920930582,,,
8.521877315,0.949383815,0.92235024,,,
8.53399537,0.947853994,0.921623524,,,
8.546171296,0.951143781,0.92302622,,,
8.558324074,0.949978983,0.922516207,,,
8.570476852,0.950262429,0.921273135,,,
8.582618056,0.951081682,0.922509129,,,
8.594805556,0.945950591,0.923483342,,,
8.606923611,0.951084011,0.922429844,,,
8.619087963,0.949067733,0.920702495,,,
8.631252315,0.949758162,0.923191838,,,
8.643428241,0.950234949,0.92086793,,,
8.655592593,0.950678306,0.922379306,,,
8.667803241,0.950553964,0.922033925,,,
8.679944444,0.950202947,0.922514543,,,
8.692143519,0.949587386,0.922822039,,,
8.704273148,0.950656363,0.92097743,,,
8.71575463,0.950754816,0.922650896,,,
8.727166667,0.946383423,0.922434382,,,
8.738648148,0.951615154,0.923688036,,,
8.750094907,0.947323594,0.924082578,,,
8.762270833,0.95109015,0.925277714,,,
8.774446759,0.947342254,0.925094824,,,
8.786634259,0.948072655,0.925994302,,,
8.798763889,0.951264457,0.924691891,,,
8.810951389,0.949150073,0.927277089,,,
8.823127315,0.952753362,0.927509989,,,
8.835326389,0.953231431,0.927774426,,,
8.847502315,0.953227935,0.927611858,,,
8.859712963,0.95243544,0.928463759,,,
8.871900463,0.952233137,0.929020806,,,
8.884111111,0.953736826,0.927065129,,,
8.896298611,0.905136844,0.929244834,,,
8.908532407,0.950035014,0.927989571,,,
8.920719907,0.909162955,0.927277839,,,
8.93294213,0.951557971,0.92891902,,,
8.945141204,0.948579095,0.928847479,,,
8.957375,0.947825448,0.927106086,,,
8.969550926,0.951346585,0.928650984,,,
8.981784722,0.946978381,0.927298306,,,
8.993983796,0.95076332,0.92729293,,,
9.006217593,0.952286717,0.928855565,,,
9.018381944,0.947978347,0.928058206,,,
9.030638889,0.949564964,0.930692459,,,
9.042814815,0.945712147,0.92822324,,,
9.055071759,0.951054233,0.928551397,,,
9.067259259,0.950801177,0.929404014,,,
9.079527778,0.949551208,0.930945437,,,
9.091703704,0.950540431,0.92976681,,,
9.103960648,0.950111939,0.928940444,,,
9.116159722,0.950480734,0.929549554,,,
9.128416667,0.9522751,0.931797423,,,
9.140627315,0.954134027,0.928065434,,,
9.152895833,0.953053716,0.929251649,,,
9.165106481,0.909877841,0.930060879,,,
9.177351852,0.949806167,0.92812638,,,
9.189574074,0.952315404,0.930519841,,,
9.201831019,0.952242719,0.928986045,,,
9.214030093,0.952175551,0.926727531,,,
9.226310185,0.95127081,0.928964179,,,
9.238532407,0.952911872,0.928079848,,,
9.250789352,0.951182507,0.925112701,,,
9.262988426,0.949650739,0.927933447,,,
9.275291667,0.948207556,0.930334317,,,
9.287537037,0.948473213,0.926975509,,,
9.29981713,0.951156732,0.925277117,,,
9.312027778,0.950168144,0.931011491,,,
9.324296296,0.950942866,0.926594124,,,
9.336530093,0.950600074,0.92669589,,,
9.348821759,0.951074704,0.931244048,,,
9.361043981,0.949983502,0.928701807,,,
9.373324074,0.947954192,0.929974342,,,
9.38555787,0.951291519,0.925840275,,,
9.397861111,0.949367274,0.925538303,,,
9.410118056,0.951084734,0.926841847,,,
9.422421296,0.947873144,0.927871258,,,
9.434666667,0.947560643,0.929707279,,,
9.446969907,0.950600519,0.928507475,,,
9.459226852,0.949905474,0.929386034,,,
9.471506944,0.950970612,0.929561689,,,
9.483752315,0.952322564,0.928016059,,,
9.49606713,0.950665483,0.930576663,,,
9.508335648,0.95148483,0.928421935,,,
9.520638889,0.948220178,0.929765054,,,
9.532918981,0.950825379,0.928623586,,,
9.545210648,0.951649618,0.927631748,,,
9.557479167,0.950042948,0.928712074,,,
9.569793981,0.949525495,0.929508218,,,
9.582074074,0.951561663,0.929753609,,,
9.594400463,0.949812558,0.931788019,,,
9.606645833,0.951395631,0.92906754,,,
9.618972222,0.903508902,0.927628332,,,
9.631229167,0.950873802,0.929229321,,,
9.64356713,0.948353156,0.929844911,,,
9.655835648,0.909067942,0.926682713,,,
9.668138889,0.954351442,0.928396636,,,
9.680407407,0.951274508,0.930542486,,,
9.69274537,0.950918369,0.929599897,,,
9.704990741,0.949318955,0.927061678,,,
9.716518519,0.949812556,0.929591423,,,
9.727965278,0.948096426,0.927223683,,,
9.739458333,0.947753878,0.929816026,,,
9.750928241,0.950774786,0.929349534,,,
9.762444444,0.950373919,0.930342061,,,
9.773902778,0.946361509,0.933972499,,,
9.786240741,0.951029288,0.930765936,,,
9.798509259,0.95121515,0.929147144,,,
9.810858796,0.953179023,0.928839199,,,
9.823104167,0.950731907,0.930762834,,,
9.835465278,0.953575334,0.932812061,,,
9.847733796,0.955009463,0.934634092,,,
9.860083333,0.951075239,0.932130073,,,
9.872386574,0.953918352,0.934374898,,,
9.884747685,0.949984994,0.931020581,,,
9.897039352,0.954512047,0.930408392,,,
9.909388889,0.955357415,0.933425759,,,
9.92169213,0.951391104,0.935534212,,,
9.934018519,0.954647187,0.933552952,,,
9.946321759,0.951963134,0.932636525,,,
9.958671296,0.952137876,0.931876833,,,
9.970974537,0.910634156,0.934216616,,,
9.983300926,0.950950753,0.933526457,,,
9.995615741,0.953879657,0.932566593,,,
10.0079537,0.95326017,0.931581952,,,
10.02028009,0.952038845,0.929118483,,,
10.03262963,0.949208884,0.93002539,,,
10.0449213,0.948085137,0.931867491,,,
10.05727083,0.952330586,0.932756971,,,
10.06959722,0.951445304,0.930828615,,,
10.08194676,0.948552088,0.932750035,,,
10.09426157,0.952059173,0.931829165,,,
10.10662269,0.951988813,0.929884416,,,
10.11894907,0.951596728,0.931466689,,,
10.13132176,0.951407445,0.930935584,,,
10.1436713,0.950972028,0.932401265,,,
10.15603241,0.948377307,0.931133649,,,
10.16834722,0.906604494,0.932872886,,,
10.18071991,0.94651691,0.93225982,,,
10.1930463,0.949607196,0.930063962,,,
10.20541898,0.949134489,0.934512061,,,
10.2177338,0.949518727,0.929879367,,,
10.23010648,0.906936596,0.930856193,,,
10.24244444,0.948097528,0.931109131,,,
10.25484028,0.948718688,0.931615674,,,
10.26716667,0.950900167,0.933635232,,,
10.27953935,0.945615301,0.935958534,,,
10.29186574,0.945841049,0.934354374,,,
10.30423843,0.945406696,0.932894743,,,
10.31657639,0.948999898,0.93333304,,,
10.32894907,0.948829627,0.931580133,,,
10.34127546,0.950512527,0.934525872,,,
10.3536713,0.948707245,0.935516898,,,
10.36602083,0.950189926,0.934952496,,,
10.37841667,0.949262063,0.932326507,,,
10.39077778,0.902101059,0.931710646,,,
10.40320833,0.950492146,0.935124957,,,
10.41556944,0.95035015,0.934718668,,,
10.42797685,0.94882462,0.933874261,,,
10.44031481,0.949784416,0.932117558,,,
10.45271065,0.947914344,0.933503025,,,
10.46507176,0.946104751,0.93457209,,,
10.47746759,0.946232879,0.93439123,,,
10.48984028,0.949211508,0.93818557,,,
10.50225926,0.944139472,0.935097708,,,
10.5146088,0.945965438,0.936278264,,,
10.5270162,0.947584403,0.931868061,,,
10.53936574,0.904938655,0.934539899,,,
10.55176157,0.94898692,0.931328098,,,
10.56414583,0.945299885,0.934619501,,,
10.57654167,0.949128151,0.934768237,,,
10.58892593,0.950028284,0.93522752,,,
10.60134491,0.946130974,0.93474092,,,
10.61371759,0.94948249,0.935389372,,,
10.62615972,0.950250162,0.935087119,,,
10.63853241,0.949813398,0.935980778,,,
10.65096296,0.902433338,0.935725647,,,
10.66333565,0.947992277,0.936120069,,,
10.67574306,0.949398028,0.935774918,,,
10.68811574,0.945636898,0.933257529,,,
10.7005463,0.9485543,0.93733195,,,
10.71203935,0.947674579,0.933989413,,,
10.72355556,0.949829561,0.93834562,,,
10.73504861,0.948662356,0.935657641,,,
10.74656481,0.948087848,0.936527621,,,
10.75802315,0.676345894,1.145110592,,,
10.77046528,0.93947925,0.941760199,,,
10.78287269,0.946051967,0.940548639,,,
10.79531481,0.951069212,0.940296087,,,
10.80771065,0.948730253,0.94155922,,,
10.82015278,0.953806368,0.943243734,,,
10.83256019,0.952780812,0.942029653,,,
10.84503704,0.954354312,0.944980329,,,
10.85743287,0.957778666,0.946956151,,,
10.869875,0.951573043,0.948746369,,,
10.88228241,0.954963771,0.951660505,,,
10.89472454,0.953769615,0.949260802,,,
10.90712037,0.952941206,0.954129173,,,
10.91959722,0.953872596,0.95267572,,,
10.93199306,0.951995438,0.952349956,,,
10.94445833,0.956705505,0.956140604,,,
10.95686574,0.955619612,0.955190556,,,
10.96933102,0.955434927,0.956190572,,,
10.98180787,0.955508534,0.955151684,,,
10.99426157,0.953726202,0.956966686,,,
11.00677315,0.953541534,0.95609564,,,
11.01923843,0.949249992,0.95511646,,,
11.03166898,0.950379765,0.957123206,,,
11.04409954,0.948751,0.959328264,,,
11.05650694,0.950639541,0.954512325,,,
11.06897222,0.94641715,0.953763856,,,
11.08136806,0.945287806,0.955193396,,,
11.09383333,0.946428365,0.955288587,,,
11.10624074,0.903104825,0.955840862,,,
11.11871759,0.947687104,0.952162086,,,
11.13115972,0.943032383,0.954550472,,,
11.143625,0.944338777,0.953360682,,,
11.15606713,0.946175718,0.955531474,,,
11.16853241,0.944378919,0.954960198,,,
11.18096296,0.94477157,0.953928514,,,
11.19348611,0.943941713,0.954879538,,,
11.20595139,0.943637764,0.95182515,,,
11.21840509,0.943306458,0.953415267,,,
11.2308125,0.944363929,0.951803542,,,
11.24332407,0.940120586,0.954286478,,,
11.2557662,0.944062068,0.952169985,,,
11.26823148,0.900086366,0.953483054,,,
11.28069676,0.941924457,0.955306271,,,
11.29318519,0.941938531,0.954910823,,,
11.30563889,0.93998912,0.95454643,,,
11.31813889,0.940014333,0.954245364,,,
11.33056944,0.942485898,0.950232495,,,
11.3430463,0.938866621,0.95475758,,,
11.35552315,0.937572779,0.953705377,,,
11.36801157,0.9397989,0.953757726,,,
11.3804537,0.936922482,0.955384858,,,
11.39294213,0.940549779,0.953246444,,,
11.40538426,0.940899202,0.95505343,,,
11.41790741,0.937417673,0.95453031,,,
11.43033796,0.939968886,0.956731938,,,
11.44283796,0.897239239,0.95405781,,,
11.45528009,0.940469335,0.953483761,,,
11.46776852,0.940166675,0.956882738,,,
11.48021065,0.939133254,0.954272922,,,
11.49272222,0.938225624,0.954829085,,,
11.50516435,0.896092227,0.952048417,,,
11.51767593,0.939300384,0.959459134,,,
11.53012963,0.89481835,0.957080644,,,
11.5426412,0.936198379,0.955124748,,,
11.55511806,0.895312256,0.956944345,,,
11.56762963,0.934745678,0.954753582,,,
11.58009491,0.93839489,0.953657228,,,
11.59262963,0.939642962,0.956934689,,,
11.60510648,0.936746726,0.956511477,,,
11.61765278,0.938780621,0.955978509,,,
11.63012963,0.938790509,0.955732858,,,
11.64267593,0.934987584,0.956466285,,,
11.65516435,0.934896025,0.954629707,,,
11.6676875,0.936020311,0.957167195,,,
11.68015278,0.936117249,0.957368797,,,
11.69266435,0.937913962,0.956298629,,,
11.70512963,0.938910211,0.957194234,,,
11.71666898,0.934438994,0.956868294,,,
11.72813889,0.938007475,0.95943534,,,
11.73968981,0.938611059,0.955982491,,,
11.75118287,0.93740548,0.955544094,,,
11.76272222,0.935831732,0.95727609,,,
11.77421528,0.939098066,0.955709387,,,
11.78575463,0.939619335,0.955027281,,,
11.79723611,0.936868173,0.957188498,,,
11.80875231,0.938707045,0.955750235,,,
11.82025694,0.939899839,0.959233592,,,
11.8317963,0.937747425,0.96186827,,,
11.84328935,0.936874928,0.957385189,,,
11.8548287,0.93771543,0.956280021,,,
11.86632176,0.935354884,0.958812177,,,
11.87786111,0.934363696,0.95741133,,,
11.88937731,0.935540057,0.960353122,,,
11.90091667,0.93683662,0.958029125,,,
11.91238657,0.896643905,0.959373003,,,
11.92392593,0.93564361,0.960280804,,,
11.93541898,0.896712197,0.959717459,,,
11.94695833,0.935991854,0.958935903,,,
11.95845139,0.935011213,0.958641427,,,
11.97000231,0.938767867,0.960134428,,,
11.98149537,0.894867071,0.958178134,,,
11.99303472,0.936403489,0.959081721,,,
12.00453935,0.940484654,0.958936217,,,
12.0160787,0.936437967,0.960453727,,,
12.02757176,0.934297232,0.959230862,,,
12.03912269,0.93562213,0.959912786,,,
12.05061574,0.940127483,0.957553767,,,
12.06214352,0.93430465,0.960731842,,,
12.07365972,0.935275765,0.95970742,,,
12.08521065,0.936318035,0.962138024,,,
12.09671528,0.934606512,0.960811759,,,
12.10825463,0.897220373,0.959825988,,,
12.11977083,0.936449466,0.959205612,,,
12.13132176,0.939393194,0.962777143,,,
12.14282639,0.935594675,0.964249995,,,
12.15438889,0.93831632,0.96365884,,,
12.16589352,0.939270864,0.963186705,,,
12.17740972,0.941689044,0.962026102,,,
12.1889375,0.941738403,0.963813233,,,
12.2005,0.938487504,0.963442684,,,
12.2120162,0.942852832,0.965172718,,,
12.22355556,0.940127392,0.964825161,,,
12.23507176,0.939096152,0.965158955,,,
12.24662269,0.940980571,0.966343676,,,
12.25813889,0.941618701,0.966108669,,,
12.26971296,0.937718679,0.96582365,,,
12.28120602,0.939491747,0.964398752,,,
12.29274537,0.941814694,0.964790397,,,
12.30426157,0.941587123,0.964236963,,,
12.3158125,0.939098637,0.960989836,,,
12.32731713,0.941043647,0.963433703,,,
12.33885648,0.937471954,0.964932889,,,
12.35036111,0.941906344,0.963714119,,,
12.36188889,0.939437186,0.964607593,,,
12.37341667,0.939567596,0.962322895,,,
12.38497917,0.941548035,0.963133472,,,
12.39649537,0.936576246,0.958696003,,,
12.4080463,0.937060765,0.963772,,,
12.4195625,0.936403735,0.961545547,,,
12.43111343,0.939259502,0.963872321,,,
12.4426412,0.9367801,0.964473787,,,
12.4542037,0.940739139,0.96292879,,,
12.46573148,0.936748774,0.964463151,,,
12.47731713,0.936056161,0.963727058,,,
12.48883333,0.935171421,0.965378649,,,
12.50041898,0.935450988,0.960731303,,,
12.51192361,0.938250528,0.963578982,,,
12.52349769,0.939465081,0.96508835,,,
12.53501389,0.939299957,0.963502789,,,
12.54657639,0.936195157,0.963092239,,,
12.55809259,0.940737543,0.964144107,,,
12.56966667,0.937349575,0.961366687,,,
12.58118287,0.938390188,0.96308053,,,
12.5927338,0.938777915,0.962446627,,,
12.60425,0.935456947,0.964390314,,,
12.6158125,0.938654849,0.960771599,,,
12.62735185,0.939286865,0.962857437,,,
12.63892593,0.938880034,0.963624112,,,
12.65044213,0.934520312,0.961243471,,,
12.66199306,0.938209204,0.960627511,,,
12.67353241,0.935257245,0.960966026,,,
12.68511806,0.935255885,0.961394433,,,
12.69666898,0.896391951,0.96258987,,,
12.70823148,0.937754354,0.962866951,,,
12.71977083,0.936540174,0.963919758,,,
12.73135648,0.93823256,0.963447373,,,
12.74289583,0.93565776,0.963047123,,,
12.75448148,0.93798246,0.962267776,,,
12.76602083,0.938096347,0.95968163,,,
12.77761806,0.935658986,0.960897957,,,
12.78915741,0.934353409,0.963043166,,,
12.80074306,0.933736977,0.96441254,,,
12.81228241,0.938937735,0.963647197,,,
12.82386806,0.935967397,0.961774082,,,
12.83539583,0.936030245,0.963238213,,,
12.84698148,0.9347152,0.962180829,,,
12.85853241,0.937929778,0.961989118,,,
12.87011806,0.934139453,0.962826349,,,
12.88165741,0.936248168,0.963755271,,,
12.89324306,0.937963636,0.962429892,,,
12.90478241,0.936699565,0.963108045,,,
12.91636806,0.934077988,0.963970039,,,
12.92789583,0.937091702,0.961336396,,,
12.93948148,0.938364902,0.964139377,,,
12.95102083,0.935087011,0.963827519,,,
12.96262963,0.939931835,0.964816315,,,
12.97418056,0.933914863,0.961635184,,,
12.98575463,0.779286802,1.109495275,,,
12.99729398,0.948524489,0.929902711,,,
13.0088912,0.888246653,0.884633833,,,
13.02043056,0.85563521,0.823046356,,,
13.0320162,0.872670854,0.76000231,,,
13.04376389,0.796503052,0.702840302,,,
13.05558102,0.814300677,0.652809542,,,
13.06731713,0.754094596,0.615123083,,,
13.07911111,0.74642049,0.588823708,,,
13.09088194,0.74950275,0.570852328,,,
13.10269907,0.792759595,0.560399596,,,
13.11445833,0.751520988,0.557802723,,,
13.12600926,0.760822931,0.558234694,,,
13.13751389,0.776467881,0.556447364,,,
13.14907639,0.824559738,0.560136027,,,
13.16061574,0.786485772,0.555169697,,,
13.17220139,0.83023537,0.555362674,,,
13.18374074,0.833902418,0.551557022,,,
13.19532639,0.787067756,0.545085487,,,
13.20686574,0.835404337,0.541996399,,,
13.21845139,0.832572759,0.54055306,,,
13.22996759,0.795490058,0.538124281,,,
13.24154167,0.843452259,0.539594084,,,
13.25309259,0.806532525,0.537226661,,,
13.26467824,0.851721917,0.542034117,,,
13.27621759,0.858230778,0.54607177,,,
13.28779167,0.824041698,0.552003446,,,
13.2992963,0.872989708,0.554573657,,,
13.3108588,0.883698329,0.559872966,,,
13.32238657,0.882681414,0.562132583,,,
13.33399537,0.887726187,0.567683251,,,
13.34552315,0.900034579,0.573422694,,,
13.35709722,0.908309541,0.581746861,,,
13.36861343,0.866656653,0.5837085,,,
13.38017593,0.912269725,0.588157381,,,
13.39171528,0.870021771,0.581927837,,,
13.40328935,0.90542157,0.578100831,,,
13.4148287,0.894219952,0.573574417,,,
13.42641435,0.888205589,0.56835349,,,
13.4379537,0.881446075,0.566686431,,,
13.44953935,0.876050467,0.562048208,,,
13.46105556,0.872510733,0.558257578,,,
13.47262963,0.868692888,0.55632168,,,
13.48416898,0.861126616,0.553089809,,,
13.49577778,0.863600124,0.550542187,,,
13.50731713,0.861310183,0.551470041,,,
13.51891435,0.816066604,0.552630644,,,
13.5304537,0.857741825,0.554382859,,,
13.5420162,0.819602328,0.558238541,,,
13.55355556,0.862351755,0.559350691,,,
13.5651412,0.859519976,0.556429707,,,
13.57665741,0.862586505,0.559924005,,,
13.58821991,0.820554941,0.559326338,,,
13.59975926,0.860347062,0.558638271,,,
13.61135648,0.85202956,0.550689434,,,
13.62288426,0.838570899,0.538203096,,,
13.63446991,0.779721777,0.521390918,,,
13.64603241,0.765789649,0.517106136,,,
13.6576412,0.74788304,0.503964072,,,
13.66916898,0.760960199,0.477980876,,,
13.68077778,0.677081589,0.443280178,,,
13.69234028,0.627517153,0.39875372,,,
13.70392593,0.576000677,0.365083344,,,
13.71569676,0.537399253,0.330356909,,,
13.72752546,0.520577528,0.315975794,,,
13.73930787,0.590219122,0.337183987,,,
13.75113657,0.572662859,0.360555081,,,
13.76294213,0.591314832,0.376671568,,,
13.77477083,0.595858768,0.382887572,,,
13.78655324,0.587348335,0.372582545,,,
13.79838194,0.569488464,0.357274735,,,
13.8101412,0.537994163,0.331934287,,,
13.82195833,0.50755438,0.306008218,,,
13.83372917,0.530091659,0.289924793,,,
13.84556944,0.491203376,0.300211554,,,
13.85713194,0.53647362,0.340279596,,,
13.86872917,0.579155662,0.37582297,,,
13.88026852,0.61273429,0.397950294,,,
13.89184259,0.630868576,0.414338955,,,
13.90338194,0.686389951,0.419439435,,,
13.91499074,0.63843402,0.415866429,,,
13.92653009,0.623180803,0.398290895,,,
13.93812731,0.595126024,0.380853517,,,
13.94966667,0.559778196,0.350783306,,,
13.96127546,0.52506336,0.322771129,,,
13.97283796,0.560843039,0.313542422,,,
13.98442361,0.527859457,0.321805002,,,
13.99596296,0.57400318,0.362761174,,,
14.00756019,0.584505294,0.378157509,,,
14.01911111,0.58303653,0.370418795,,,
14.03071991,0.65246937,0.386887996,,,
14.04227083,0.626872716,0.403653955,,,
14.05387963,0.682680632,0.413828137,,,
14.06544213,0.652482634,0.422003166,,,
14.07705093,0.655982699,0.424138435,,,
14.0885787,0.705969022,0.434967336,,,
14.10019907,0.71689413,0.442461385,,,
14.11176157,0.71834091,0.441422345,,,
14.1233588,0.672022792,0.439375145,,,
14.1349213,0.716520632,0.439729298,,,
14.14651852,0.675185605,0.439753845,,,
14.15809259,0.724190332,0.442998642,,,
14.16968981,0.684606007,0.446686605,,,
14.18122917,0.689274507,0.451107529,,,
14.19283796,0.686638095,0.448100037,,,
14.20436574,0.676897807,0.445046579,,,
14.21597454,0.685448712,0.448864411,,,
14.22751389,0.686583634,0.447085876,,,
14.23909954,0.686422998,0.446552555,,,
14.25065046,0.684734412,0.442942083,,,
14.26225926,0.692477555,0.452505865,,,
14.27379861,0.749234239,0.463539992,,,
14.28540741,0.727687388,0.481167685,,,
14.29696991,0.751160106,0.497102756,,,
14.30855556,0.776752438,0.524256409,,,
14.32009491,0.784204888,0.534257649,,,
14.33194676,0.791323071,0.540095548,,,
14.34374074,0.816025361,0.56546201,,,
14.35560417,0.846432757,0.598048566,,,
14.36739815,0.924073865,0.631770289,,,
14.37922685,0.915209112,0.624072756,,,
14.39103241,0.860618162,0.583134956,,,
14.40288426,0.743069568,0.527917489,,,
14.41468981,0.66361549,0.467508661,,,
14.42655324,0.583185766,0.407973046,,,
14.43833565,0.507295488,0.344271723,,,
14.45019907,0.435127838,0.290006885,,,
14.46199306,0.372782632,0.23935684,,,
14.47383333,0.315937469,0.191253372,,,
14.48565046,0.266963505,0.154613161,,,
14.49751389,0.223201002,0.119405193,,,
14.50931944,0.18698883,0.092053197,,,
14.52118287,0.155832457,0.065151829,,,
14.533,0.130469999,0.045490918,,,
14.54484028,0.108252056,0.028878983,,,
14.55665741,0.089965085,0.016349924,,,
14.56852083,0.078072214,0.002517553,,,
14.58032639,0.059800767,-0.010210301,,,
14.59193519,0.048936842,-0.023937206,,,
14.60472454,0.037775702,-0.034186531,,,
14.61758333,0.022938492,-0.047419686,,,
14.63037269,0.022488095,-0.053368793,,,
14.64321991,0.016399839,-0.059445975,,,
14.65603241,0.012740674,-0.064740856,,,
14.66890278,0.01101137,-0.066795082,,,
14.68171528,0.007974598,-0.072769117,,,
14.69455093,0.005824566,-0.072516064,,,
14.70734028,0.012005315,0.030997399,,,
14.71892593,0.010372577,0.015421058,,,
14.73047685,0.009871862,-0.007201135,,,
14.74207407,0.006444376,-0.023892881,,,
